simulation_index,country,age_testing_strategy,WHO_region,pandemic,time_of_pandemic,total_cost_pand_ngiv,total_cost_epid_ngiv,vaccs_pand_ngiv,vaccs_epid_ngiv,total_cost_pand_base,total_cost_epid_base,vaccs_pand_base,vaccs_epid_base,threshold_cost_pand,threshold_cost_epid,tc_diff,sens_a
1,AGO,2,AFR,1918,27,2974829017.279321,550348059.7170274,81985842.7353085,81985842.7353085,3529228410.384032,978268048.2038454,274068550.4195084,274068550.4195084,6.762135688408917,5.219437578611696,1.5426981097972208,Infectious period-modifying vaccine mechanism
1,GBR,2,EUR,1918,1,355646448594.0413,14224057858.037775,7326984.114179065,7326984.114179065,374003907349.02594,19934864045.226948,14744473.173328124,14744473.173328124,2505.4590632262393,779.4211230972522,1726.037940128987,Infectious period-modifying vaccine mechanism
1,GBR,2,EUR,1918,2,350254881009.35205,19074442291.791943,8659075.035222549,8659075.035222549,371066208605.4305,27559002269.69119,19288423.830525823,19288423.830525823,2403.4123172999566,979.8459931790143,1423.5663241209422,Infectious period-modifying vaccine mechanism
1,GBR,2,EUR,1918,3,342178653248.92554,19311542137.356033,9991797.103548853,9991797.103548853,366703673464.23553,30565251972.041443,23799201.816554032,23799201.816554032,2454.515435126208,1126.2948714889692,1328.220563637239,Infectious period-modifying vaccine mechanism
1,GBR,2,EUR,1918,4,339419017992.9189,27615417159.10306,11288393.561178258,11288393.561178258,365457309576.1728,40781632564.928894,28229905.877334885,28229905.877334885,2306.642786871092,1166.3497852436296,1140.2930016274624,Infectious period-modifying vaccine mechanism
1,GBR,2,EUR,1918,5,333157483004.6425,32009385907.600967,12568762.862111181,12568762.862111181,359823853713.0411,46209264255.51204,32609457.405287415,32609457.405287415,2121.638462030733,1129.7753409539555,991.8631210767776,Infectious period-modifying vaccine mechanism
1,GBR,2,EUR,1918,6,327159943369.6007,36277061749.920395,13833955.133122537,13833955.133122537,354346661662.2295,51408037517.89033,36941158.24401316,36941158.24401316,1965.2166015441112,1093.7563135319087,871.4602880122025,Infectious period-modifying vaccine mechanism
1,GBR,2,EUR,1918,7,319493699096.7755,38508852150.80205,15084872.726328967,15084872.726328967,350099924054.52295,57467436617.90319,41227998.7428518,41227998.7428518,2028.934914666378,1256.79445965832,772.1404550080581,Infectious period-modifying vaccine mechanism
1,GBR,2,EUR,1918,8,314028383382.80426,46600960544.173805,16322345.670162708,16322345.670162708,345064135467.481,67482332624.55573,45472705.575772695,45472705.575772695,1901.4272036530997,1279.3119630196984,622.1152406334013,Infectious period-modifying vaccine mechanism
1,GBR,2,EUR,1918,9,313155126475.8133,50937941108.08627,17564648.185071543,17564648.185071543,347026337612.5569,73953975138.58371,49701608.18457055,49701608.18457055,1928.3740146603814,1310.361231718783,618.0127829415983,Infectious period-modifying vaccine mechanism
1,GBR,2,EUR,1918,10,306620274681.7309,53298107946.79077,18777539.89832733,18777539.89832733,341121769901.2716,77329756415.72728,53869421.322387174,53869421.322387174,1837.3810097782855,1279.8081430825348,557.5728666957507,Infectious period-modifying vaccine mechanism
1,GBR,2,EUR,1918,11,299246158331.48584,56832367975.74036,19979026.81101108,19979026.81101108,334494547278.68884,83047610162.99399,58001894.357978135,58001894.357978135,1764.2695653111837,1312.138095375375,452.1314699358086,Infectious period-modifying vaccine mechanism
1,GBR,2,EUR,1918,12,296854979066.1643,60434798323.96501,21169763.456479758,21169763.456479758,333571960904.35724,87401968135.91632,62100935.87662811,62100935.87662811,1734.406806843862,1273.8531475512093,460.5536592926526,Infectious period-modifying vaccine mechanism
1,GBR,2,EUR,1918,13,289967963627.4157,63799427028.72525,22350289.81108923,22350289.81108923,327391356636.55096,92769677201.36615,66168268.30753141,66168268.30753141,1674.4030312558818,1296.1912537826306,378.21177747325123,Infectious period-modifying vaccine mechanism
1,GBR,2,EUR,1918,14,284606627227.9351,63958882524.40864,23537759.244801745,23537759.244801745,323788619597.86725,94063123792.26743,70228325.38068983,70228325.38068983,1664.6441134189683,1278.976514066743,385.66759935222535,Infectious period-modifying vaccine mechanism
1,GBR,2,EUR,1918,15,279410490732.9105,66246882860.145515,24699382.849593766,24699382.849593766,318809315334.3439,96890342056.78824,74236939.62094617,74236939.62094617,1595.1339691907058,1240.6568772687663,354.4770919219395,Infectious period-modifying vaccine mechanism
1,GBR,2,EUR,1918,16,275280383146.8434,69354515042.53714,25852092.330670454,25852092.330670454,315103000429.2799,100726274398.86623,78218123.95135903,78218123.95135903,1540.402098718783,1213.5094890988842,326.89260961989885,Infectious period-modifying vaccine mechanism
1,GBR,2,EUR,1918,17,271289873556.62183,72356809733.7383,26996327.44816146,26996327.44816146,311488587863.2691,104398982245.09532,82173088.71052606,82173088.71052606,1489.043811008632,1186.9085738748959,302.13523713373615,Infectious period-modifying vaccine mechanism
1,GBR,2,EUR,1918,18,268765880852.34714,76589859319.97646,28132433.3099925,28132433.3099925,310109376120.3075,110060540415.06482,86102919.1496856,86102919.1496856,1469.6025335737793,1189.754214513671,279.8483190601082,Infectious period-modifying vaccine mechanism
1,GBR,2,EUR,1918,19,262284510334.20657,76637891155.26077,29260724.746352717,29260724.746352717,304370600112.5121,111124644338.51363,90008603.75993156,90008603.75993156,1438.3133071080697,1178.6021529610796,259.7111541469901,Infectious period-modifying vaccine mechanism
1,GBR,2,EUR,1918,20,261137381529.97708,81800190529.15764,30397386.712031364,30397386.712031364,303973811760.99207,117300854324.58339,93913010.76434596,93913010.76434596,1409.2142405801028,1167.8853886927884,241.32885188731439,Infectious period-modifying vaccine mechanism
1,GBR,2,EUR,1918,21,255091497295.43967,81847784419.5196,31510960.040098693,31510960.040098693,298677589990.4471,118355641305.29025,97773144.95044103,97773144.95044103,1383.204213376639,1158.5764711488714,224.6277422277676,Infectious period-modifying vaccine mechanism
1,GBR,2,EUR,1918,22,252040298727.5196,84689710169.72498,32617446.944978006,32617446.944978006,295671573271.96674,121486120425.12769,101611570.65733495,101611570.65733495,1337.6667590828993,1128.1204907752024,209.5462683076969,Infectious period-modifying vaccine mechanism
1,GBR,2,EUR,1918,23,249117646649.02817,87460838604.93935,33717124.53802802,33717124.53802802,293837324477.1582,125581089633.29245,105428986.13757597,105428986.13757597,1326.3194427417066,1130.5902134495188,195.7292292921877,Infectious period-modifying vaccine mechanism
1,GBR,2,EUR,1918,24,244424695562.22412,89793376425.53615,34810191.532793336,34810191.532793336,289633171305.4881,129306208284.25365,109226009.67831826,109226009.67831826,1298.7137890544159,1135.0937791162105,163.62000993820538,Infectious period-modifying vaccine mechanism
1,GBR,2,EUR,1918,25,240731321009.18805,89892417268.34941,35896828.78741524,35896828.78741524,287227670033.674,130235694758.44379,113003203.45389593,113003203.45389593,1295.2773432952024,1123.8674516072565,171.4098916879459,Infectious period-modifying vaccine mechanism
1,GBR,2,EUR,1918,26,237280331045.2296,91578227093.88976,36992501.64267128,36992501.64267128,283866116346.86707,132222406524.42276,116782332.358921,116782332.358921,1259.3304922071075,1098.7139994784638,160.6164927286436,Infectious period-modifying vaccine mechanism
1,GBR,2,EUR,1918,27,232356404561.3163,91614937027.5161,38066830.42208807,38066830.42208807,280022386557.41125,133546134239.22511,120521470.81754658,120521470.81754658,1252.1657691898881,1101.5153283520729,150.65044083781527,Infectious period-modifying vaccine mechanism
