country,iso3c,WHO_region,income_g,year,model_age_group,vacc_scenario,doses,pop,cluster_code,hemisphere,intro_year,vacc_used
Saint Vincent and the Grenadines,VCT,AMRO,Upper middle income,2037,2,B.2,0,14099,ARG,SH,2033,B.2
Saint Vincent and the Grenadines,VCT,AMRO,Upper middle income,2037,3,B.2,796.93954873295,84214.27170217402,ARG,SH,2033,B.2
Saint Vincent and the Grenadines,VCT,AMRO,Upper middle income,2037,4,B.2,440.640757034621,15448,ARG,SH,2033,B.2
Saint Vincent and the Grenadines,VCT,AMRO,Upper middle income,2038,1,B.2,0,5267.5,ARG,SH,2033,B.2
Saint Vincent and the Grenadines,VCT,AMRO,Upper middle income,2038,2,B.2,0,13896.5,ARG,SH,2033,B.2
Saint Vincent and the Grenadines,VCT,AMRO,Upper middle income,2038,3,B.2,801.955254274221,83774.96603169097,ARG,SH,2033,B.2
Saint Vincent and the Grenadines,VCT,AMRO,Upper middle income,2038,4,B.2,449.13450906208,15609.5,ARG,SH,2033,B.2
Saint Vincent and the Grenadines,VCT,AMRO,Upper middle income,2039,1,B.2,0,5251.5,ARG,SH,2033,B.2
Saint Vincent and the Grenadines,VCT,AMRO,Upper middle income,2039,2,B.2,0,13747.5,ARG,SH,2033,B.2
Saint Vincent and the Grenadines,VCT,AMRO,Upper middle income,2039,3,B.2,9426.384453163719,83313.86401250982,ARG,SH,2033,B.2
Saint Vincent and the Grenadines,VCT,AMRO,Upper middle income,2039,4,B.2,6069.66303864262,15746.5,ARG,SH,2033,B.2
Saint Vincent and the Grenadines,VCT,AMRO,Upper middle income,2040,1,B.2,0,5235,ARG,SH,2033,B.2
Saint Vincent and the Grenadines,VCT,AMRO,Upper middle income,2040,2,B.2,0,13634.5,ARG,SH,2033,B.2
Saint Vincent and the Grenadines,VCT,AMRO,Upper middle income,2040,3,B.2,1019.495830302022,82831.55729329612,ARG,SH,2033,B.2
Saint Vincent and the Grenadines,VCT,AMRO,Upper middle income,2040,4,B.2,921.298964650594,15883.5,ARG,SH,2033,B.2
Saint Vincent and the Grenadines,VCT,AMRO,Upper middle income,2041,1,B.2,0,5218,ARG,SH,2033,B.2
Saint Vincent and the Grenadines,VCT,AMRO,Upper middle income,2041,2,B.2,0,13549.5,ARG,SH,2033,B.2
Saint Vincent and the Grenadines,VCT,AMRO,Upper middle income,2041,3,B.2,1025.828315598,82312.45066103284,ARG,SH,2033,B.2
Saint Vincent and the Grenadines,VCT,AMRO,Upper middle income,2041,4,B.2,953.632160320709,16031,ARG,SH,2033,B.2
Saint Vincent and the Grenadines,VCT,AMRO,Upper middle income,2042,1,B.2,0,5197.5,ARG,SH,2033,B.2
Saint Vincent and the Grenadines,VCT,AMRO,Upper middle income,2042,2,B.2,0,13490.5,ARG,SH,2033,B.2
Saint Vincent and the Grenadines,VCT,AMRO,Upper middle income,2042,3,B.2,9701.00480663359,81753.89758593739,ARG,SH,2033,B.2
Saint Vincent and the Grenadines,VCT,AMRO,Upper middle income,2042,4,B.2,5931.88542636547,16170.5,ARG,SH,2033,B.2
Saint Vincent and the Grenadines,VCT,AMRO,Upper middle income,2043,1,B.2,0,5173,ARG,SH,2033,B.2
Saint Vincent and the Grenadines,VCT,AMRO,Upper middle income,2043,2,B.2,0,13449.5,ARG,SH,2033,B.2
Saint Vincent and the Grenadines,VCT,AMRO,Upper middle income,2043,3,B.2,1259.272859186226,81171.42251308668,ARG,SH,2033,B.2
Saint Vincent and the Grenadines,VCT,AMRO,Upper middle income,2043,4,B.2,1457.67677403602,16299.5,ARG,SH,2033,B.2
Saint Vincent and the Grenadines,VCT,AMRO,Upper middle income,2044,1,B.2,0,5146.5,ARG,SH,2033,B.2
Saint Vincent and the Grenadines,VCT,AMRO,Upper middle income,2044,2,B.2,0,13420,ARG,SH,2033,B.2
Saint Vincent and the Grenadines,VCT,AMRO,Upper middle income,2044,3,B.2,1266.7061287541142,80576.95566131984,ARG,SH,2033,B.2
Saint Vincent and the Grenadines,VCT,AMRO,Upper middle income,2044,4,B.2,1511.92256925702,16433,ARG,SH,2033,B.2
Saint Vincent and the Grenadines,VCT,AMRO,Upper middle income,2045,1,B.2,0,5114.5,ARG,SH,2033,B.2
Saint Vincent and the Grenadines,VCT,AMRO,Upper middle income,2045,2,B.2,0,13397.5,ARG,SH,2033,B.2
Saint Vincent and the Grenadines,VCT,AMRO,Upper middle income,2045,3,B.2,9948.018870417201,79981.77888952584,ARG,SH,2033,B.2
Saint Vincent and the Grenadines,VCT,AMRO,Upper middle income,2045,4,B.2,5768.14489884968,16551.5,ARG,SH,2033,B.2
Saint Vincent and the Grenadines,VCT,AMRO,Upper middle income,2046,1,B.2,0,5072.5,ARG,SH,2033,B.2
Saint Vincent and the Grenadines,VCT,AMRO,Upper middle income,2046,2,B.2,0,13375.5,ARG,SH,2033,B.2
Saint Vincent and the Grenadines,VCT,AMRO,Upper middle income,2046,3,B.2,1520.676310619665,79386.30565271869,ARG,SH,2033,B.2
Saint Vincent and the Grenadines,VCT,AMRO,Upper middle income,2046,4,B.2,2033.36419665568,16653,ARG,SH,2033,B.2
Saint Vincent and the Grenadines,VCT,AMRO,Upper middle income,2047,1,B.2,0,5021.5,ARG,SH,2033,B.2
Saint Vincent and the Grenadines,VCT,AMRO,Upper middle income,2047,2,B.2,0,13349.5,ARG,SH,2033,B.2
Saint Vincent and the Grenadines,VCT,AMRO,Upper middle income,2047,3,B.2,1531.1230529992931,78773.1274983076,ARG,SH,2033,B.2
Saint Vincent and the Grenadines,VCT,AMRO,Upper middle income,2047,4,B.2,2111.46083679004,16760,ARG,SH,2033,B.2
Saint Vincent and the Grenadines,VCT,AMRO,Upper middle income,2048,1,B.2,0,4963.5,ARG,SH,2033,B.2
Saint Vincent and the Grenadines,VCT,AMRO,Upper middle income,2048,2,B.2,0,13319,ARG,SH,2033,B.2
Saint Vincent and the Grenadines,VCT,AMRO,Upper middle income,2048,3,B.2,10166.305595462629,78160.58552034166,ARG,SH,2033,B.2
Saint Vincent and the Grenadines,VCT,AMRO,Upper middle income,2048,4,B.2,5601.26223246433,16867,ARG,SH,2033,B.2
Saint Vincent and the Grenadines,VCT,AMRO,Upper middle income,2049,1,B.2,0,4901,ARG,SH,2033,B.2
Saint Vincent and the Grenadines,VCT,AMRO,Upper middle income,2049,2,B.2,0,13283,ARG,SH,2033,B.2
Saint Vincent and the Grenadines,VCT,AMRO,Upper middle income,2049,3,B.2,1811.929896649749,77582.0005956435,ARG,SH,2033,B.2
Saint Vincent and the Grenadines,VCT,AMRO,Upper middle income,2049,4,B.2,2647.68178651297,16959.5,ARG,SH,2033,B.2
Saint Vincent and the Grenadines,VCT,AMRO,Upper middle income,2050,1,B.2,0,4832,ARG,SH,2033,B.2
Saint Vincent and the Grenadines,VCT,AMRO,Upper middle income,2050,2,B.2,0,13238,ARG,SH,2033,B.2
Saint Vincent and the Grenadines,VCT,AMRO,Upper middle income,2050,3,B.2,1827.4710317491902,77034.87764749746,ARG,SH,2033,B.2
Saint Vincent and the Grenadines,VCT,AMRO,Upper middle income,2050,4,B.2,2732.01216103388,17027,ARG,SH,2033,B.2
Samoa,WSM,WPRO,Lower middle income,2025,1,B.2,0,26870,AUS,SH,2034,0
Samoa,WSM,WPRO,Lower middle income,2025,2,B.2,0,71186,AUS,SH,2034,0
Samoa,WSM,WPRO,Lower middle income,2025,3,B.2,0,152585.5393442547,AUS,SH,2034,0
Samoa,WSM,WPRO,Lower middle income,2025,4,B.2,0,13309.5,AUS,SH,2034,0
Samoa,WSM,WPRO,Lower middle income,2026,1,B.2,0,26338.5,AUS,SH,2034,0
Samoa,WSM,WPRO,Lower middle income,2026,2,B.2,0,71702.5,AUS,SH,2034,0
Samoa,WSM,WPRO,Lower middle income,2026,3,B.2,0,153660.83353832515,AUS,SH,2034,0
Samoa,WSM,WPRO,Lower middle income,2026,4,B.2,0,13725.5,AUS,SH,2034,0
Samoa,WSM,WPRO,Lower middle income,2027,1,B.2,0,25986,AUS,SH,2034,0
Samoa,WSM,WPRO,Lower middle income,2027,2,B.2,0,71778.5,AUS,SH,2034,0
Samoa,WSM,WPRO,Lower middle income,2027,3,B.2,0,155092.73245615608,AUS,SH,2034,0
Samoa,WSM,WPRO,Lower middle income,2027,4,B.2,0,14182.5,AUS,SH,2034,0
Samoa,WSM,WPRO,Lower middle income,2028,1,B.2,0,25802,AUS,SH,2034,0
Samoa,WSM,WPRO,Lower middle income,2028,2,B.2,0,71576.5,AUS,SH,2034,0
Samoa,WSM,WPRO,Lower middle income,2028,3,B.2,0,156725.94118512984,AUS,SH,2034,0
Samoa,WSM,WPRO,Lower middle income,2028,4,B.2,0,14706.5,AUS,SH,2034,0
Samoa,WSM,WPRO,Lower middle income,2029,1,B.2,0,25768.5,AUS,SH,2034,0
Samoa,WSM,WPRO,Lower middle income,2029,2,B.2,0,71032.5,AUS,SH,2034,0
Samoa,WSM,WPRO,Lower middle income,2029,3,B.2,0,158824.54807009955,AUS,SH,2034,0
Samoa,WSM,WPRO,Lower middle income,2029,4,B.2,0,15170,AUS,SH,2034,0
Samoa,WSM,WPRO,Lower middle income,2030,1,B.2,0,25857,AUS,SH,2034,0
Samoa,WSM,WPRO,Lower middle income,2030,2,B.2,0,70241,AUS,SH,2034,0
Samoa,WSM,WPRO,Lower middle income,2030,3,B.2,0,161239.11909027095,AUS,SH,2034,0
Samoa,WSM,WPRO,Lower middle income,2030,4,B.2,0,15600.5,AUS,SH,2034,0
Samoa,WSM,WPRO,Lower middle income,2031,1,B.2,0,26060,AUS,SH,2034,0
Samoa,WSM,WPRO,Lower middle income,2031,2,B.2,0,69402.5,AUS,SH,2034,0
Samoa,WSM,WPRO,Lower middle income,2031,3,B.2,0,163740.6278613432,AUS,SH,2034,0
Samoa,WSM,WPRO,Lower middle income,2031,4,B.2,0,16058,AUS,SH,2034,0
Samoa,WSM,WPRO,Lower middle income,2032,1,B.2,0,26360.5,AUS,SH,2034,0
Samoa,WSM,WPRO,Lower middle income,2032,2,B.2,0,68598,AUS,SH,2034,0
Samoa,WSM,WPRO,Lower middle income,2032,3,B.2,0,166206.0529578908,AUS,SH,2034,0
Samoa,WSM,WPRO,Lower middle income,2032,4,B.2,0,16530.5,AUS,SH,2034,0
Samoa,WSM,WPRO,Lower middle income,2033,1,B.2,0,26737.5,AUS,SH,2034,0
Samoa,WSM,WPRO,Lower middle income,2033,2,B.2,0,67777,AUS,SH,2034,0
Samoa,WSM,WPRO,Lower middle income,2033,3,B.2,0,168713.91930626958,AUS,SH,2034,0
Samoa,WSM,WPRO,Lower middle income,2033,4,B.2,0,17003.5,AUS,SH,2034,0
Samoa,WSM,WPRO,Lower middle income,2034,1,B.2,0,27177,AUS,SH,2034,B.2
Samoa,WSM,WPRO,Lower middle income,2034,2,B.2,0,67012.5,AUS,SH,2034,B.2
Samoa,WSM,WPRO,Lower middle income,2034,3,B.2,0,171252.23740062624,AUS,SH,2034,B.2
Samoa,WSM,WPRO,Lower middle income,2034,4,B.2,0,17488.5,AUS,SH,2034,B.2
Samoa,WSM,WPRO,Lower middle income,2035,1,B.2,0,27659.5,AUS,SH,2034,B.2
Samoa,WSM,WPRO,Lower middle income,2035,2,B.2,0,66327,AUS,SH,2034,B.2
Samoa,WSM,WPRO,Lower middle income,2035,3,B.2,0,173783.8808737986,AUS,SH,2034,B.2
Samoa,WSM,WPRO,Lower middle income,2035,4,B.2,0,18023,AUS,SH,2034,B.2
Samoa,WSM,WPRO,Lower middle income,2036,1,B.2,0,28164,AUS,SH,2034,B.2
Samoa,WSM,WPRO,Lower middle income,2036,2,B.2,0,65669,AUS,SH,2034,B.2
Samoa,WSM,WPRO,Lower middle income,2036,3,B.2,0,176377.19613534873,AUS,SH,2034,B.2
Samoa,WSM,WPRO,Lower middle income,2036,4,B.2,0,18586,AUS,SH,2034,B.2
Samoa,WSM,WPRO,Lower middle income,2037,1,B.2,0,28667,AUS,SH,2034,B.2
Samoa,WSM,WPRO,Lower middle income,2037,2,B.2,0,65147,AUS,SH,2034,B.2
Samoa,WSM,WPRO,Lower middle income,2037,3,B.2,0,178964.29663786467,AUS,SH,2034,B.2
Samoa,WSM,WPRO,Lower middle income,2037,4,B.2,0,19078.5,AUS,SH,2034,B.2
Samoa,WSM,WPRO,Lower middle income,2038,1,B.2,0,29158.5,AUS,SH,2034,B.2
Samoa,WSM,WPRO,Lower middle income,2038,2,B.2,0,64901,AUS,SH,2034,B.2
Samoa,WSM,WPRO,Lower middle income,2038,3,B.2,0,181436.55874277154,AUS,SH,2034,B.2
Samoa,WSM,WPRO,Lower middle income,2038,4,B.2,0,19505,AUS,SH,2034,B.2
Samoa,WSM,WPRO,Lower middle income,2039,1,B.2,0,29625,AUS,SH,2034,B.2
Samoa,WSM,WPRO,Lower middle income,2039,2,B.2,0,64943.5,AUS,SH,2034,B.2
Samoa,WSM,WPRO,Lower middle income,2039,3,B.2,0,183729.90595831638,AUS,SH,2034,B.2
Samoa,WSM,WPRO,Lower middle income,2039,4,B.2,0,19878,AUS,SH,2034,B.2
Samoa,WSM,WPRO,Lower middle income,2040,1,B.2,0,30042.5,AUS,SH,2034,B.2
Samoa,WSM,WPRO,Lower middle income,2040,2,B.2,0,65267,AUS,SH,2034,B.2
Samoa,WSM,WPRO,Lower middle income,2040,3,B.2,0,185854.45345111768,AUS,SH,2034,B.2
Samoa,WSM,WPRO,Lower middle income,2040,4,B.2,0,20152.5,AUS,SH,2034,B.2
Samoa,WSM,WPRO,Lower middle income,2041,1,B.2,0,30396,AUS,SH,2034,B.2
Samoa,WSM,WPRO,Lower middle income,2041,2,B.2,0,65831.5,AUS,SH,2034,B.2
Samoa,WSM,WPRO,Lower middle income,2041,3,B.2,0,187879.5197985656,AUS,SH,2034,B.2
Samoa,WSM,WPRO,Lower middle income,2041,4,B.2,0,20369.5,AUS,SH,2034,B.2
Samoa,WSM,WPRO,Lower middle income,2042,1,B.2,0,30669,AUS,SH,2034,B.2
Samoa,WSM,WPRO,Lower middle income,2042,2,B.2,0,66597,AUS,SH,2034,B.2
Samoa,WSM,WPRO,Lower middle income,2042,3,B.2,0,189762.9897658857,AUS,SH,2034,B.2
Samoa,WSM,WPRO,Lower middle income,2042,4,B.2,0,20595,AUS,SH,2034,B.2
Samoa,WSM,WPRO,Lower middle income,2043,1,B.2,0,30842.5,AUS,SH,2034,B.2
Samoa,WSM,WPRO,Lower middle income,2043,2,B.2,0,67500.5,AUS,SH,2034,B.2
Samoa,WSM,WPRO,Lower middle income,2043,3,B.2,0,191502.4263954376,AUS,SH,2034,B.2
Samoa,WSM,WPRO,Lower middle income,2043,4,B.2,0,20821,AUS,SH,2034,B.2
Samoa,WSM,WPRO,Lower middle income,2044,1,B.2,0,30921,AUS,SH,2034,B.2
Samoa,WSM,WPRO,Lower middle income,2044,2,B.2,0,68512.5,AUS,SH,2034,B.2
Samoa,WSM,WPRO,Lower middle income,2044,3,B.2,0,193188.99729778833,AUS,SH,2034,B.2
Samoa,WSM,WPRO,Lower middle income,2044,4,B.2,0,21076,AUS,SH,2034,B.2
Samoa,WSM,WPRO,Lower middle income,2045,1,B.2,0,30919,AUS,SH,2034,B.2
Samoa,WSM,WPRO,Lower middle income,2045,2,B.2,0,69598,AUS,SH,2034,B.2
Samoa,WSM,WPRO,Lower middle income,2045,3,B.2,0,194915.11724251194,AUS,SH,2034,B.2
Samoa,WSM,WPRO,Lower middle income,2045,4,B.2,0,21349,AUS,SH,2034,B.2
Samoa,WSM,WPRO,Lower middle income,2046,1,B.2,0,30838.5,AUS,SH,2034,B.2
Samoa,WSM,WPRO,Lower middle income,2046,2,B.2,0,70693.5,AUS,SH,2034,B.2
Samoa,WSM,WPRO,Lower middle income,2046,3,B.2,11424.29789391855,196793.06127653996,AUS,SH,2034,B.2
Samoa,WSM,WPRO,Lower middle income,2046,4,B.2,2731.81102240989,21516.5,AUS,SH,2034,B.2
Samoa,WSM,WPRO,Lower middle income,2047,1,B.2,0,30690,AUS,SH,2034,B.2
Samoa,WSM,WPRO,Lower middle income,2047,2,B.2,0,71747.5,AUS,SH,2034,B.2
Samoa,WSM,WPRO,Lower middle income,2047,3,B.2,2591.181182189703,198795.87380339144,AUS,SH,2034,B.2
Samoa,WSM,WPRO,Lower middle income,2047,4,B.2,354.262558571313,21617.5,AUS,SH,2034,B.2
Samoa,WSM,WPRO,Lower middle income,2048,1,B.2,0,30487,AUS,SH,2034,B.2
Samoa,WSM,WPRO,Lower middle income,2048,2,B.2,0,72728,AUS,SH,2034,B.2
Samoa,WSM,WPRO,Lower middle income,2048,3,B.2,2632.452952716566,200824.39658829456,AUS,SH,2034,B.2
Samoa,WSM,WPRO,Lower middle income,2048,4,B.2,381.188605381882,21768.5,AUS,SH,2034,B.2
Samoa,WSM,WPRO,Lower middle income,2049,1,B.2,0,30239,AUS,SH,2034,B.2
Samoa,WSM,WPRO,Lower middle income,2049,2,B.2,0,73621.5,AUS,SH,2034,B.2
Samoa,WSM,WPRO,Lower middle income,2049,3,B.2,24048.654630780515,202989.13999545333,AUS,SH,2034,B.2
Samoa,WSM,WPRO,Lower middle income,2049,4,B.2,5348.01417352248,21943.5,AUS,SH,2034,B.2
Samoa,WSM,WPRO,Lower middle income,2050,1,B.2,0,29962,AUS,SH,2034,B.2
Samoa,WSM,WPRO,Lower middle income,2050,2,B.2,0,74395,AUS,SH,2034,B.2
Samoa,WSM,WPRO,Lower middle income,2050,3,B.2,3498.235397824736,205323.94094006176,AUS,SH,2034,B.2
Samoa,WSM,WPRO,Lower middle income,2050,4,B.2,773.081337011501,22113.5,AUS,SH,2034,B.2
Sao Tome And Principe,STP,AFRO,Lower middle income,2025,1,B.2,0,31678.5,GHA,NH,2034,0
Sao Tome And Principe,STP,AFRO,Lower middle income,2025,2,B.2,0,75059.5,GHA,NH,2034,0
Sao Tome And Principe,STP,AFRO,Lower middle income,2025,3,B.2,0,164503.08952790272,GHA,NH,2034,0
Sao Tome And Principe,STP,AFRO,Lower middle income,2025,4,B.2,0,9477,GHA,NH,2034,0
Sao Tome And Principe,STP,AFRO,Lower middle income,2026,1,B.2,0,32177,GHA,NH,2034,0
Sao Tome And Principe,STP,AFRO,Lower middle income,2026,2,B.2,0,75377,GHA,NH,2034,0
Sao Tome And Principe,STP,AFRO,Lower middle income,2026,3,B.2,0,169159.0566389183,GHA,NH,2034,0
Sao Tome And Principe,STP,AFRO,Lower middle income,2026,4,B.2,0,9797,GHA,NH,2034,0
Sao Tome And Principe,STP,AFRO,Lower middle income,2027,1,B.2,0,32638.5,GHA,NH,2034,0
Sao Tome And Principe,STP,AFRO,Lower middle income,2027,2,B.2,0,75855,GHA,NH,2034,0
Sao Tome And Principe,STP,AFRO,Lower middle income,2027,3,B.2,0,173713.00529456494,GHA,NH,2034,0
Sao Tome And Principe,STP,AFRO,Lower middle income,2027,4,B.2,0,10136,GHA,NH,2034,0
Sao Tome And Principe,STP,AFRO,Lower middle income,2028,1,B.2,0,33085.5,GHA,NH,2034,0
Sao Tome And Principe,STP,AFRO,Lower middle income,2028,2,B.2,0,76546,GHA,NH,2034,0
Sao Tome And Principe,STP,AFRO,Lower middle income,2028,3,B.2,0,178088.91050272016,GHA,NH,2034,0
Sao Tome And Principe,STP,AFRO,Lower middle income,2028,4,B.2,0,10489.5,GHA,NH,2034,0
Sao Tome And Principe,STP,AFRO,Lower middle income,2029,1,B.2,0,33513.5,GHA,NH,2034,0
Sao Tome And Principe,STP,AFRO,Lower middle income,2029,2,B.2,0,77442.5,GHA,NH,2034,0
Sao Tome And Principe,STP,AFRO,Lower middle income,2029,3,B.2,0,182308.04095604792,GHA,NH,2034,0
Sao Tome And Principe,STP,AFRO,Lower middle income,2029,4,B.2,0,10847.5,GHA,NH,2034,0
Sao Tome And Principe,STP,AFRO,Lower middle income,2030,1,B.2,0,33933,GHA,NH,2034,0
Sao Tome And Principe,STP,AFRO,Lower middle income,2030,2,B.2,0,78136.5,GHA,NH,2034,0
Sao Tome And Principe,STP,AFRO,Lower middle income,2030,3,B.2,0,186840.73253520217,GHA,NH,2034,0
Sao Tome And Principe,STP,AFRO,Lower middle income,2030,4,B.2,0,11197,GHA,NH,2034,0
Sao Tome And Principe,STP,AFRO,Lower middle income,2031,1,B.2,0,34347,GHA,NH,2034,0
Sao Tome And Principe,STP,AFRO,Lower middle income,2031,2,B.2,0,78610,GHA,NH,2034,0
Sao Tome And Principe,STP,AFRO,Lower middle income,2031,3,B.2,0,191705.83319475484,GHA,NH,2034,0
Sao Tome And Principe,STP,AFRO,Lower middle income,2031,4,B.2,0,11543,GHA,NH,2034,0
Sao Tome And Principe,STP,AFRO,Lower middle income,2032,1,B.2,0,34752.5,GHA,NH,2034,0
Sao Tome And Principe,STP,AFRO,Lower middle income,2032,2,B.2,0,79215,GHA,NH,2034,0
Sao Tome And Principe,STP,AFRO,Lower middle income,2032,3,B.2,0,196486.85523576013,GHA,NH,2034,0
Sao Tome And Principe,STP,AFRO,Lower middle income,2032,4,B.2,0,11909.5,GHA,NH,2034,0
Sao Tome And Principe,STP,AFRO,Lower middle income,2033,1,B.2,0,35152.5,GHA,NH,2034,0
Sao Tome And Principe,STP,AFRO,Lower middle income,2033,2,B.2,0,79966,GHA,NH,2034,0
Sao Tome And Principe,STP,AFRO,Lower middle income,2033,3,B.2,0,201103.67979925178,GHA,NH,2034,0
Sao Tome And Principe,STP,AFRO,Lower middle income,2033,4,B.2,0,12310.5,GHA,NH,2034,0
Sao Tome And Principe,STP,AFRO,Lower middle income,2034,1,B.2,0,35534.5,GHA,NH,2034,B.2
Sao Tome And Principe,STP,AFRO,Lower middle income,2034,2,B.2,0,80897,GHA,NH,2034,B.2
Sao Tome And Principe,STP,AFRO,Lower middle income,2034,3,B.2,0,205496.5392618919,GHA,NH,2034,B.2
Sao Tome And Principe,STP,AFRO,Lower middle income,2034,4,B.2,0,12751.5,GHA,NH,2034,B.2
Sao Tome And Principe,STP,AFRO,Lower middle income,2035,1,B.2,0,35880,GHA,NH,2034,B.2
Sao Tome And Principe,STP,AFRO,Lower middle income,2035,2,B.2,0,82000,GHA,NH,2034,B.2
Sao Tome And Principe,STP,AFRO,Lower middle income,2035,3,B.2,0,209663.94284683475,GHA,NH,2034,B.2
Sao Tome And Principe,STP,AFRO,Lower middle income,2035,4,B.2,0,13232.5,GHA,NH,2034,B.2
Sao Tome And Principe,STP,AFRO,Lower middle income,2036,1,B.2,0,36191,GHA,NH,2034,B.2
Sao Tome And Principe,STP,AFRO,Lower middle income,2036,2,B.2,0,83193.5,GHA,NH,2034,B.2
Sao Tome And Principe,STP,AFRO,Lower middle income,2036,3,B.2,0,213735.33155206853,GHA,NH,2034,B.2
Sao Tome And Principe,STP,AFRO,Lower middle income,2036,4,B.2,0,13741,GHA,NH,2034,B.2
Sao Tome And Principe,STP,AFRO,Lower middle income,2037,1,B.2,0,36457,GHA,NH,2034,B.2
Sao Tome And Principe,STP,AFRO,Lower middle income,2037,2,B.2,0,84354.5,GHA,NH,2034,B.2
Sao Tome And Principe,STP,AFRO,Lower middle income,2037,3,B.2,0,217874.35775608395,GHA,NH,2034,B.2
Sao Tome And Principe,STP,AFRO,Lower middle income,2037,4,B.2,0,14258.5,GHA,NH,2034,B.2
Sao Tome And Principe,STP,AFRO,Lower middle income,2038,1,B.2,0,36670,GHA,NH,2034,B.2
Sao Tome And Principe,STP,AFRO,Lower middle income,2038,2,B.2,0,85496,GHA,NH,2034,B.2
Sao Tome And Principe,STP,AFRO,Lower middle income,2038,3,B.2,0,222042.8375045463,GHA,NH,2034,B.2
Sao Tome And Principe,STP,AFRO,Lower middle income,2038,4,B.2,0,14795,GHA,NH,2034,B.2
Sao Tome And Principe,STP,AFRO,Lower middle income,2039,1,B.2,0,36831.5,GHA,NH,2034,B.2
Sao Tome And Principe,STP,AFRO,Lower middle income,2039,2,B.2,0,86626.5,GHA,NH,2034,B.2
Sao Tome And Principe,STP,AFRO,Lower middle income,2039,3,B.2,0,226216.32517206142,GHA,NH,2034,B.2
Sao Tome And Principe,STP,AFRO,Lower middle income,2039,4,B.2,0,15376,GHA,NH,2034,B.2
Sao Tome And Principe,STP,AFRO,Lower middle income,2040,1,B.2,0,36951.5,GHA,NH,2034,B.2
Sao Tome And Principe,STP,AFRO,Lower middle income,2040,2,B.2,0,87678.5,GHA,NH,2034,B.2
Sao Tome And Principe,STP,AFRO,Lower middle income,2040,3,B.2,0,230420.21008342633,GHA,NH,2034,B.2
Sao Tome And Principe,STP,AFRO,Lower middle income,2040,4,B.2,0,16010,GHA,NH,2034,B.2
Sao Tome And Principe,STP,AFRO,Lower middle income,2041,1,B.2,0,37032,GHA,NH,2034,B.2
Sao Tome And Principe,STP,AFRO,Lower middle income,2041,2,B.2,0,88664.5,GHA,NH,2034,B.2
Sao Tome And Principe,STP,AFRO,Lower middle income,2041,3,B.2,0,234591.1978489478,GHA,NH,2034,B.2
Sao Tome And Principe,STP,AFRO,Lower middle income,2041,4,B.2,0,16709,GHA,NH,2034,B.2
Sao Tome And Principe,STP,AFRO,Lower middle income,2042,1,B.2,0,37078.5,GHA,NH,2034,B.2
Sao Tome And Principe,STP,AFRO,Lower middle income,2042,2,B.2,0,89583,GHA,NH,2034,B.2
Sao Tome And Principe,STP,AFRO,Lower middle income,2042,3,B.2,0,238769.2029112716,GHA,NH,2034,B.2
Sao Tome And Principe,STP,AFRO,Lower middle income,2042,4,B.2,0,17467.5,GHA,NH,2034,B.2
Sao Tome And Principe,STP,AFRO,Lower middle income,2043,1,B.2,0,37112.5,GHA,NH,2034,B.2
Sao Tome And Principe,STP,AFRO,Lower middle income,2043,2,B.2,0,90444.5,GHA,NH,2034,B.2
Sao Tome And Principe,STP,AFRO,Lower middle income,2043,3,B.2,0,243016.90117024345,GHA,NH,2034,B.2
Sao Tome And Principe,STP,AFRO,Lower middle income,2043,4,B.2,0,18257,GHA,NH,2034,B.2
Sao Tome And Principe,STP,AFRO,Lower middle income,2044,1,B.2,0,37141,GHA,NH,2034,B.2
Sao Tome And Principe,STP,AFRO,Lower middle income,2044,2,B.2,0,91245.5,GHA,NH,2034,B.2
Sao Tome And Principe,STP,AFRO,Lower middle income,2044,3,B.2,0,247303.4222198205,GHA,NH,2034,B.2
Sao Tome And Principe,STP,AFRO,Lower middle income,2044,4,B.2,0,19075.5,GHA,NH,2034,B.2
Sao Tome And Principe,STP,AFRO,Lower middle income,2045,1,B.2,0,37175,GHA,NH,2034,B.2
Sao Tome And Principe,STP,AFRO,Lower middle income,2045,2,B.2,0,91968.5,GHA,NH,2034,B.2
Sao Tome And Principe,STP,AFRO,Lower middle income,2045,3,B.2,0,251612.41816808036,GHA,NH,2034,B.2
Sao Tome And Principe,STP,AFRO,Lower middle income,2045,4,B.2,0,19935.5,GHA,NH,2034,B.2
Sao Tome And Principe,STP,AFRO,Lower middle income,2046,1,B.2,0,37216.5,GHA,NH,2034,B.2
Sao Tome And Principe,STP,AFRO,Lower middle income,2046,2,B.2,0,92607.5,GHA,NH,2034,B.2
Sao Tome And Principe,STP,AFRO,Lower middle income,2046,3,B.2,12092.038984407762,255927.0139847094,GHA,NH,2034,B.2
Sao Tome And Principe,STP,AFRO,Lower middle income,2046,4,B.2,2644.65055175321,20830,GHA,NH,2034,B.2
Sao Tome And Principe,STP,AFRO,Lower middle income,2047,1,B.2,0,37250,GHA,NH,2034,B.2
Sao Tome And Principe,STP,AFRO,Lower middle income,2047,2,B.2,0,93156.5,GHA,NH,2034,B.2
Sao Tome And Principe,STP,AFRO,Lower middle income,2047,3,B.2,3015.528979175116,260216.87265658914,GHA,NH,2034,B.2
Sao Tome And Principe,STP,AFRO,Lower middle income,2047,4,B.2,516.812710030944,21750,GHA,NH,2034,B.2
